airline_name,flight_cost,depart_time,arrive_time,flight_duration,flight_flyscore,airline_rating,date,review_url
Alaska,$163 ,LGA 3:32 PM,LAX 10:08 PM,9h 36m,FlyScore: 6.8,4 of 5 bubbles,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
United,$167 ,LGA 8:03 PM,LAX 1:37 AM+1,8h 34m,FlyScore: 7.2,3 of 5 bubbles,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$167 ,LGA 6:15 PM,LAX 12:30 AM+1,9h 15m,FlyScore: 6.8,3 of 5 bubbles,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
Delta,,JFK 9:00 PM,LAX 11:56 PM,5h 56m,FlyScore: 8.2,4 of 5 bubbles,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729060-Reviews-Cheap-Flights-Delta-Air-Lines#REVIEWS
United,$167 ,LGA 7:03 PM,LAX 1:37 AM+1,9h 34m,FlyScore: 6.9,3 of 5 bubbles,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$167 ,LGA 10:30 AM,LAX 5:10 PM,9h 40m,FlyScore: 6.7,3 of 5 bubbles,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$167 ,LGA 6:00 PM,LAX 1:37 AM+1,10h 37m,FlyScore: 6.8,NA,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$167 ,LGA 9:16 AM,LAX 5:10 PM,10h 54m,FlyScore: 6.6,NA,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
American,$169 ,LGA 8:30 AM,LAX 3:52 PM,10h 22m,FlyScore: 7.2,NA,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$188 ,EWR 3:04 PM,LAX 1:37 AM+1,13h 33m,FlyScore: 6.2,NA,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
Frontier,$192 ,LGA 9:20 AM,LAX 11:51 PM,17h 31m,FlyScore: 4.4,NA,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$195 ,LGA 11:35 AM,LAX 5:10 PM,8h 35m,FlyScore: 7.3,NA,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$195 ,LGA 7:52 AM,LAX 1:49 PM,8h 57m,FlyScore: 6.7,NA,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$195 ,LGA 10:07 AM,LAX 4:30 PM,9h 23m,FlyScore: 6.7,NA,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$195 ,LGA 5:09 PM,LAX 11:32 PM,9h 23m,FlyScore: 7.1,NA,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$195 ,LGA 7:52 AM,LAX 2:18 PM,9h 26m,FlyScore: 6.7,NA,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$195 ,LGA 6:05 AM,LAX 1:01 PM,9h 56m,FlyScore: 6.7,3 of 5 bubbles,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$195 ,LGA 9:16 AM,LAX 4:13 PM,9h 57m,FlyScore: 6.6,3 of 5 bubbles,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$195 ,LGA 10:07 AM,LAX 6:15 PM,11h 8m,FlyScore: 6.6,3 of 5 bubbles,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$195 ,LGA 10:07 AM,LAX 6:28 PM,11h 21m,FlyScore: 6.6,3 of 5 bubbles,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$195 ,LGA 7:52 AM,LAX 4:30 PM,11h 38m,FlyScore: 6.5,3 of 5 bubbles,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
American,$197 ,EWR 10:52 AM,LAX 5:35 PM,9h 43m,FlyScore: 7.1,3 of 5 bubbles,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
JetBlue,$199 ,JFK 10:36 PM,LAX 1:58 AM+1,6h 22m,FlyScore: 8.8,4 of 5 bubbles,1/4/2018,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
