airline_name,flight_cost,depart_time,arrive_time,flight_duration,flight_flyscore,airline_rating,date,review_url
United,$274 ,EWR 2:15 PM,SFO 9:06 PM,9h 51m,NA,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$278 ,EWR 8:55 AM,SFO 3:21 PM,9h 26m,NA,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$278 ,EWR 6:20 AM,SFO 1:50 PM,10h 30m,FlyScore: 5.8,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$278 ,EWR 1:10 PM,SFO 9:06 PM,10h 56m,NA,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
JetBlue,$278 ,JFK 12:38 PM,SFO 9:04 PM,11h 26m,FlyScore: 7.8,4 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
United,$278 ,EWR 12:05 PM,SFO 9:06 PM,12h 1m,NA,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$279 ,EWR 6:20 AM,SFO 11:50 AM,8h 30m,FlyScore: 7.2,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$279 ,EWR 6:38 PM,SFO 12:12 AM+1,8h 34m,FlyScore: 6.7,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$279 ,EWR 1:10 PM,SFO 6:46 PM,8h 36m,FlyScore: 7.0,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$279 ,EWR 3:02 PM,SFO 8:46 PM,8h 44m,FlyScore: 6.7,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$279 ,EWR 5:43 PM,SFO 12:12 AM+1,9h 29m,FlyScore: 6.6,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$279 ,EWR 8:00 AM,SFO 2:59 PM,9h 59m,FlyScore: 7.3,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$279 ,EWR 4:40 PM,SFO 12:12 AM+1,10h 32m,FlyScore: 6.4,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$279 ,EWR 1:10 PM,SFO 8:46 PM,10h 36m,FlyScore: 6.3,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$279 ,EWR 9:43 AM,SFO 5:31 PM,10h 48m,FlyScore: 6.5,3 of 5 bubbles,1/10/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
