airline_name,flight_cost,depart_time,arrive_time,flight_duration,flight_flyscore,airline_rating,date,review_url
Spirit,$354 ,LGA 3:30 PM,LAX 11:59 PM,11h 29m,FlyScore: 5.0,2.5 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729157-Reviews-Cheap-Flights-Spirit-Airlines#REVIEWS
Spirit,$354 ,EWR 3:25 PM,LAX 11:59 PM,11h 34m,FlyScore: 5.0,2.5 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729157-Reviews-Cheap-Flights-Spirit-Airlines#REVIEWS
Sun Country,$361 ,JFK 11:35 AM,LAX 10:55 PM,14h 20m,FlyScore: 6.4,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8700105-Reviews-Cheap-Flights-Sun-Country-Airlines#REVIEWS
Sun Country,$361 ,JFK 7:00 AM,LAX 10:55 PM,18h 55m,FlyScore: 6.1,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8700105-Reviews-Cheap-Flights-Sun-Country-Airlines#REVIEWS
United,$367 ,EWR 6:15 PM,LAX 9:19 PM,6h 4m,NA,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$367 ,EWR 8:45 AM,LAX 11:56 AM,6h 11m,NA,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$367 ,EWR 5:55 AM,LAX 9:18 AM,6h 23m,FlyScore: 8.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$367 ,EWR 7:12 AM,LAX 10:35 AM,6h 23m,FlyScore: 8.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
Alaska,$367 ,JFK 8:25 PM,LAX 11:58 PM,6h 33m,FlyScore: 8.6,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$367 ,JFK 8:25 PM,LAX 11:58 PM,6h 33m,FlyScore: 8.6,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
American,$368 ,EWR 5:00 AM,LAX 10:20 AM,8h 20m,FlyScore: 6.9,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$369 ,EWR 7:05 PM,LAX 12:27 AM+1,8h 22m,FlyScore: 7.5,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
United,$369 ,EWR 4:25 PM,LAX 10:39 PM,9h 14m,FlyScore: 7.7,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$369 ,EWR 6:00 PM,LAX 12:24 AM+1,9h 24m,NA,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$369 ,EWR 4:25 PM,LAX 12:24 AM+1,10h 59m,FlyScore: 7.5,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$369 ,EWR 1:50 PM,LAX 10:39 PM,11h 49m,FlyScore: 7.5,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
Spirit,$370 ,LGA 9:59 PM,LAX 8:26 AM+1,13h 27m,FlyScore: 4.8,2.5 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729157-Reviews-Cheap-Flights-Spirit-Airlines#REVIEWS
Spirit,$370 ,LGA 12:30 PM,LAX 11:59 PM,14h 29m,FlyScore: 4.8,2.5 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729157-Reviews-Cheap-Flights-Spirit-Airlines#REVIEWS
American,$374 ,LGA 11:30 AM,LAX 6:54 PM,10h 24m,FlyScore: 6.5,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$374 ,LGA 1:00 PM,LAX 8:26 PM,10h 26m,FlyScore: 7.1,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$375 ,LGA 4:59 PM,LAX 11:53 PM,9h 54m,FlyScore: 7.5,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
United,$375 ,EWR 12:50 PM,LAX 10:39 PM,12h 49m,FlyScore: 7.4,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
JetBlue,$377 ,JFK 10:55 PM,LAX 2:05 AM+1,6h 10m,FlyScore: 8.8,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
JetBlue,$377 ,JFK 1:30 PM,LAX 4:47 PM,6h 17m,FlyScore: 8.8,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
JetBlue,$377 ,JFK 9:30 PM,LAX 12:50 AM+1,6h 20m,FlyScore: 8.8,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
JetBlue,$377 ,JFK 7:12 AM,LAX 10:35 AM,6h 23m,FlyScore: 8.8,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
JetBlue,$377 ,JFK 4:50 PM,LAX 8:15 PM,6h 25m,FlyScore: 8.8,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
United,$390 ,LGA 10:16 AM,LAX 6:49 PM,11h 33m,FlyScore: 7.0,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$391 ,LGA 8:00 AM,LAX 2:44 PM,9h 44m,FlyScore: 6.9,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
American,$393 ,JFK 6:00 AM,LAX 11:50 AM,8h 50m,FlyScore: 7.7,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$394 ,JFK 11:00 AM,LAX 2:33 PM,6h 33m,FlyScore: 8.1,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$394 ,JFK 5:00 PM,LAX 8:43 PM,6h 43m,FlyScore: 8.1,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$394 ,JFK 8:15 PM,LAX 11:59 PM,6h 44m,FlyScore: 8.1,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$394 ,JFK 8:00 AM,LAX 11:45 AM,6h 45m,FlyScore: 8.1,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
United,$395 ,LGA 11:35 AM,LAX 5:10 PM,8h 35m,FlyScore: 7.3,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 5:55 AM,LAX 11:34 AM,8h 39m,FlyScore: 7.1,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 9:00 AM,LAX 2:44 PM,8h 44m,FlyScore: 7.0,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 9:00 AM,LAX 2:52 PM,8h 52m,FlyScore: 7.0,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 6:00 PM,LAX 11:55 PM,8h 55m,FlyScore: 7.4,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 6:15 PM,LAX 12:30 AM+1,9h 15m,FlyScore: 6.8,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 7:03 PM,LAX 1:37 AM+1,9h 34m,FlyScore: 6.9,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 10:30 AM,LAX 5:10 PM,9h 40m,FlyScore: 6.7,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 8:00 AM,LAX 2:52 PM,9h 52m,FlyScore: 6.9,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 6:05 AM,LAX 1:01 PM,9h 56m,FlyScore: 6.7,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 9:00 AM,LAX 4:24 PM,10h 24m,FlyScore: 6.8,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 6:00 PM,LAX 1:37 AM+1,10h 37m,FlyScore: 6.8,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 7:00 AM,LAX 2:44 PM,10h 44m,FlyScore: 7.0,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 7:00 AM,LAX 2:52 PM,10h 52m,FlyScore: 7.0,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 5:55 AM,LAX 1:49 PM,10h 54m,FlyScore: 6.9,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 2:45 PM,LAX 10:55 PM,11h 10m,FlyScore: 7.1,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$395 ,LGA 5:55 AM,LAX 2:18 PM,11h 23m,FlyScore: 6.8,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$399 ,LGA 7:25 PM,LAX 12:59 AM+1,8h 34m,FlyScore: 7.3,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
Sun Country,$399 ,JFK 11:35 AM,LAX 5:20 PM,8h 45m,FlyScore: 6.9,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8700105-Reviews-Cheap-Flights-Sun-Country-Airlines#REVIEWS
American,$401 ,JFK 4:44 PM,LAX 10:59 PM,9h 15m,FlyScore: 6.8,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$401 ,JFK 1:00 PM,LAX 8:26 PM,10h 26m,FlyScore: 7.1,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$402 ,JFK 5:25 PM,LAX 11:53 PM,9h 28m,FlyScore: 7.9,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$402 ,JFK 5:01 PM,LAX 12:27 AM+1,10h 26m,FlyScore: 7.7,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$403 ,LGA 4:30 PM,LAX 12:27 AM+1,10h 57m,FlyScore: 7.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
United,$404 ,EWR 4:00 PM,LAX 7:07 PM,6h 7m,FlyScore: 8.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$404 ,EWR 10:00 AM,LAX 1:12 PM,6h 12m,FlyScore: 8.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$404 ,EWR 12:00 PM,LAX 3:12 PM,6h 12m,FlyScore: 8.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$404 ,EWR 2:20 PM,LAX 5:38 PM,6h 18m,FlyScore: 8.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$404 ,EWR 5:28 PM,LAX 8:46 PM,6h 18m,FlyScore: 8.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$404 ,EWR 3:00 PM,LAX 6:20 PM,6h 20m,FlyScore: 8.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$404 ,EWR 9:59 PM,LAX 1:20 AM+1,6h 21m,FlyScore: 8.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
Sun Country,$405 ,JFK 7:00 AM,LAX 5:20 PM,13h 20m,FlyScore: 6.5,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8700105-Reviews-Cheap-Flights-Sun-Country-Airlines#REVIEWS
Sun Country,$405 ,JFK 9:00 PM,LAX 5:20 PM+1,23h 20m,FlyScore: 5.7,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8700105-Reviews-Cheap-Flights-Sun-Country-Airlines#REVIEWS
Sun Country,$405 ,JFK 9:00 PM,LAX 10:55 PM+1,28h 55m,FlyScore: 5.3,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8700105-Reviews-Cheap-Flights-Sun-Country-Airlines#REVIEWS
United,$407 ,EWR 5:15 PM,LAX 12:24 AM+1,10h 9m,FlyScore: 7.5,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$407 ,EWR 3:25 PM,LAX 10:39 PM,10h 14m,FlyScore: 7.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$407 ,EWR 3:25 PM,LAX 12:24 AM+1,11h 59m,FlyScore: 7.4,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
Alaska,$408 ,LGA 3:32 PM,LAX 10:08 PM,9h 36m,FlyScore: 6.8,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
United,$409 ,EWR 5:15 AM,LAX 11:47 AM,9h 32m,FlyScore: 6.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 6:20 AM,LAX 11:13 AM,7h 53m,FlyScore: 7.7,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 5:15 AM,LAX 10:16 AM,8h 1m,FlyScore: 7.2,NA,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 1:30 PM,LAX 6:31 PM,8h 1m,FlyScore: 7.5,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 8:50 AM,LAX 2:44 PM,8h 54m,NA,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 5:15 AM,LAX 11:13 AM,8h 58m,FlyScore: 7.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 8:50 AM,LAX 2:52 PM,9h 2m,NA,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 1:50 PM,LAX 7:55 PM,9h 5m,FlyScore: 7.7,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 8:30 AM,LAX 2:50 PM,9h 20m,NA,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 6:20 AM,LAX 12:43 PM,9h 23m,FlyScore: 7.1,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 7:00 AM,LAX 1:32 PM,9h 32m,FlyScore: 7.6,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 8:30 AM,LAX 3:28 PM,9h 58m,NA,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 4:46 PM,LAX 11:55 PM,10h 9m,FlyScore: 7.5,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 5:15 AM,LAX 12:43 PM,10h 28m,FlyScore: 7.0,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 8:50 AM,LAX 4:24 PM,10h 34m,NA,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 5:25 PM,LAX 12:59 AM+1,10h 34m,FlyScore: 6.8,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 1:50 PM,LAX 9:42 PM,10h 52m,FlyScore: 7.5,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 3:00 PM,LAX 10:55 PM,10h 55m,FlyScore: 6.8,NA,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 8:30 AM,LAX 4:40 PM,11h 10m,NA,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$412 ,EWR 7:00 AM,LAX 3:28 PM,11h 28m,FlyScore: 7.5,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$415 ,EWR 3:00 PM,LAX 11:55 PM,11h 55m,FlyScore: 7.4,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
Virgin America,$415 ,JFK 9:30 AM,LAX 7:29 AM+1,24h 59m,FlyScore: 6.5,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$415 ,JFK 9:30 AM,LAX 8:25 AM+1,25h 55m,FlyScore: 6.4,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$415 ,JFK 7:30 AM,LAX 7:29 AM+1,26h 59m,FlyScore: 6.4,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$415 ,JFK 7:30 AM,LAX 8:25 AM+1,27h 55m,FlyScore: 6.3,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
United,$416 ,EWR 12:31 PM,LAX 8:10 PM,10h 39m,NA,3 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
Virgin America,$417 ,JFK 11:30 AM,LAX 2:53 PM,6h 23m,FlyScore: 8.6,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$417 ,JFK 11:30 AM,LAX 2:53 PM,6h 23m,FlyScore: 8.6,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$417 ,JFK 7:00 AM,LAX 10:33 AM,6h 33m,FlyScore: 8.6,4 of 5 bubbles,12/28/2017,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
