airline_name,flight_cost,depart_time,arrive_time,flight_duration,flight_flyscore,airline_rating,date,review_url
Frontier,$192 ,LGA 9:20 AM,LAX 8:39 AM+1,26h 19m,FlyScore: 3.7,2.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729213-Reviews-Cheap-Flights-Frontier-Airlines#REVIEWS
American,$195 ,LGA 2:34 PM,LAX 8:20 PM,8h 46m,FlyScore: 7.5,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 8:45 AM,LAX 2:37 PM,8h 52m,FlyScore: 7.3,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 1:00 PM,LAX 6:53 PM,8h 53m,FlyScore: 7.3,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 5:59 PM,LAX 11:53 PM,8h 54m,FlyScore: 7.6,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 3:59 PM,LAX 10:06 PM,9h 7m,FlyScore: 7.3,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 6:00 AM,LAX 12:39 PM,9h 39m,FlyScore: 7.2,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 6:50 AM,LAX 1:30 PM,9h 40m,FlyScore: 7.2,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 3:59 PM,LAX 10:51 PM,9h 52m,FlyScore: 7.2,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 1:00 PM,LAX 8:20 PM,10h 20m,FlyScore: 7.4,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 6:00 AM,LAX 1:30 PM,10h 30m,FlyScore: 7.2,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 2:34 PM,LAX 10:06 PM,10h 32m,FlyScore: 7.2,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 3:59 PM,LAX 11:53 PM,10h 54m,FlyScore: 7.5,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 2:34 PM,LAX 10:51 PM,11h 17m,FlyScore: 7.1,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 10:30 AM,LAX 6:53 PM,11h 23m,FlyScore: 7.1,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$195 ,LGA 6:00 AM,LAX 2:37 PM,11h 37m,FlyScore: 7.1,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
United,$196 ,LGA 8:03 PM,LAX 8:00 AM+1,14h 57m,FlyScore: 5.3,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$196 ,LGA 7:03 PM,LAX 8:00 AM+1,15h 57m,FlyScore: 5.2,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$196 ,LGA 6:00 PM,LAX 8:00 AM+1,17h 0m,FlyScore: 5.1,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
Frontier,$197 ,LGA 9:20 AM,LAX 6:14 PM,11h 54m,FlyScore: 4.8,2.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729213-Reviews-Cheap-Flights-Frontier-Airlines#REVIEWS
Frontier,$197 ,LGA 9:20 AM,LAX 6:14 PM,11h 54m,FlyScore: 4.8,2.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729213-Reviews-Cheap-Flights-Frontier-Airlines#REVIEWS
JetBlue,$199 ,JFK 10:36 PM,LAX 1:58 AM+1,6h 22m,FlyScore: 8.8,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
JetBlue,$199 ,JFK 9:35 PM,LAX 1:02 AM+1,6h 27m,FlyScore: 8.8,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
American,$199 ,JFK 7:00 AM,LAX 10:55 AM,6h 55m,FlyScore: 8.1,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
Frontier,$203 ,LGA 9:20 AM,LAX 11:51 PM,17h 31m,FlyScore: 4.4,2.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729213-Reviews-Cheap-Flights-Frontier-Airlines#REVIEWS
Frontier,$203 ,LGA 9:20 AM,LAX 11:51 PM,17h 31m,FlyScore: 4.4,2.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729213-Reviews-Cheap-Flights-Frontier-Airlines#REVIEWS
United,$213 ,EWR 6:35 PM,LAX 11:55 PM,8h 20m,FlyScore: 7.4,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$213 ,EWR 8:26 PM,LAX 2:05 AM+1,8h 39m,FlyScore: 6.7,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$213 ,EWR 6:35 PM,LAX 2:05 AM+1,10h 30m,FlyScore: 6.3,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
Alaska,$220 ,EWR 8:00 AM,LAX 11:28 AM,6h 28m,FlyScore: 8.6,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$220 ,EWR 8:00 AM,LAX 11:28 AM,6h 28m,FlyScore: 8.6,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$225 ,JFK 11:30 AM,LAX 2:53 PM,6h 23m,FlyScore: 8.6,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$225 ,JFK 11:30 AM,LAX 2:53 PM,6h 23m,FlyScore: 8.6,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$225 ,JFK 7:00 AM,LAX 10:33 AM,6h 33m,FlyScore: 8.6,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$225 ,JFK 7:00 AM,LAX 10:33 AM,6h 33m,FlyScore: 8.6,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$225 ,JFK 9:00 AM,LAX 12:33 PM,6h 33m,FlyScore: 8.6,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$225 ,JFK 9:00 AM,LAX 12:33 PM,6h 33m,FlyScore: 8.6,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
United,$227 ,LGA 11:30 AM,LAX 4:24 PM,7h 54m,NA,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$227 ,LGA 3:00 PM,LAX 8:13 PM,8h 13m,NA,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$227 ,LGA 5:55 AM,LAX 11:14 AM,8h 19m,FlyScore: 6.7,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$227 ,LGA 5:50 AM,LAX 11:13 AM,8h 23m,FlyScore: 7.6,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$227 ,LGA 6:35 AM,LAX 12:40 PM,9h 5m,FlyScore: 7.1,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$227 ,LGA 2:00 PM,LAX 8:13 PM,9h 13m,FlyScore: 7.0,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$227 ,LGA 5:50 AM,LAX 12:40 PM,9h 50m,FlyScore: 7.1,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$227 ,LGA 11:30 AM,LAX 6:31 PM,10h 1m,NA,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$227 ,LGA 4:00 PM,LAX 11:55 PM,10h 55m,NA,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
Alaska,$228 ,EWR 4:05 PM,LAX 11:25 PM,10h 20m,FlyScore: 7.6,4.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729017-Reviews-Cheap-Flights-Alaska-Airlines#REVIEWS
Alaska,$228 ,EWR 3:51 PM,LAX 11:24 PM,10h 33m,FlyScore: 7.5,4.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729017-Reviews-Cheap-Flights-Alaska-Airlines#REVIEWS
Alaska,$228 ,EWR 4:05 PM,LAX 12:25 AM+1,11h 20m,FlyScore: 7.5,4.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729017-Reviews-Cheap-Flights-Alaska-Airlines#REVIEWS
Alaska,$228 ,EWR 3:51 PM,LAX 12:25 AM+1,11h 34m,FlyScore: 7.5,4.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729017-Reviews-Cheap-Flights-Alaska-Airlines#REVIEWS
United,$228 ,EWR 10:18 AM,LAX 8:13 PM,12h 55m,FlyScore: 6.1,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
JetBlue,$234 ,JFK 7:26 AM,LAX 10:53 AM,6h 27m,FlyScore: 8.8,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
JetBlue,$234 ,JFK 3:25 PM,LAX 7:04 PM,6h 39m,FlyScore: 8.8,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
American,$234 ,JFK 8:00 AM,LAX 11:45 AM,6h 45m,FlyScore: 8.1,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$236 ,LGA 7:30 AM,LAX 12:44 PM,8h 14m,FlyScore: 7.8,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$236 ,LGA 10:30 AM,LAX 3:52 PM,8h 22m,FlyScore: 7.5,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$236 ,LGA 1:30 PM,LAX 7:41 PM,9h 11m,FlyScore: 7.4,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$236 ,LGA 7:30 AM,LAX 2:34 PM,10h 4m,FlyScore: 7.7,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
Spirit,$236 ,EWR 6:30 AM,LAX 2:36 PM,11h 6m,FlyScore: 4.9,2.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729157-Reviews-Cheap-Flights-Spirit-Airlines#REVIEWS
American,$236 ,LGA 11:30 AM,LAX 7:41 PM,11h 11m,FlyScore: 7.3,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
United,$237 ,LGA 8:00 AM,LAX 8:10 PM,15h 10m,FlyScore: 5.5,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
American,$239 ,EWR 7:05 PM,LAX 12:27 AM+1,8h 22m,FlyScore: 7.5,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$239 ,EWR 9:09 AM,LAX 2:34 PM,8h 25m,FlyScore: 7.8,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$239 ,EWR 5:24 PM,LAX 11:07 PM,8h 43m,FlyScore: 7.8,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$239 ,EWR 9:09 AM,LAX 3:52 PM,9h 43m,FlyScore: 7.4,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$239 ,EWR 10:52 AM,LAX 5:35 PM,9h 43m,FlyScore: 7.1,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$239 ,EWR 5:24 PM,LAX 12:27 AM+1,10h 3m,FlyScore: 7.7,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
United,$239 ,LGA 6:05 AM,LAX 2:30 PM,11h 25m,FlyScore: 6.6,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
American,$242 ,JFK 6:00 AM,LAX 11:50 AM,8h 50m,FlyScore: 7.7,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$242 ,LGA 7:30 AM,LAX 3:52 PM,11h 22m,FlyScore: 7.2,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$245 ,EWR 9:09 AM,LAX 5:35 PM,11h 26m,FlyScore: 7.2,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
Spirit,$248 ,LGA 8:35 AM,LAX 4:33 PM,10h 58m,FlyScore: 5.6,2.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729157-Reviews-Cheap-Flights-Spirit-Airlines#REVIEWS
Spirit,$248 ,LGA 8:35 AM,LAX 4:33 PM,10h 58m,FlyScore: 4.9,2.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729157-Reviews-Cheap-Flights-Spirit-Airlines#REVIEWS
Virgin America,$250 ,JFK 1:00 PM,LAX 4:28 PM,6h 28m,FlyScore: 8.6,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$250 ,JFK 1:00 PM,LAX 4:28 PM,6h 28m,FlyScore: 8.6,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
American,$255 ,LGA 6:50 AM,LAX 12:39 PM,8h 49m,FlyScore: 7.3,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$255 ,LGA 8:45 AM,LAX 4:07 PM,10h 22m,FlyScore: 7.2,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$255 ,LGA 10:30 AM,LAX 5:59 PM,10h 29m,FlyScore: 7.2,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$255 ,LGA 6:50 AM,LAX 2:37 PM,10h 47m,FlyScore: 7.1,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
JetBlue,$258 ,JFK 2:55 PM,LAX 9:34 PM,9h 39m,FlyScore: 8.1,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
JetBlue,$258 ,LGA 1:59 PM,LAX 9:28 PM,10h 29m,FlyScore: 7.8,4 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
Spirit,$258 ,LGA 8:35 AM,LAX 4:33 PM,10h 58m,FlyScore: 4.9,2.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729157-Reviews-Cheap-Flights-Spirit-Airlines#REVIEWS
United,$260 ,EWR 4:00 PM,LAX 7:07 PM,6h 7m,FlyScore: 8.6,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$260 ,EWR 12:00 PM,LAX 3:12 PM,6h 12m,FlyScore: 8.6,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$260 ,EWR 3:00 PM,LAX 6:20 PM,6h 20m,FlyScore: 8.6,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
American,$260 ,EWR 10:12 AM,LAX 3:34 PM,8h 22m,FlyScore: 6.7,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$260 ,EWR 2:45 PM,LAX 8:20 PM,8h 35m,FlyScore: 7.8,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$260 ,EWR 6:05 PM,LAX 11:53 PM,8h 48m,FlyScore: 7.9,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$260 ,EWR 6:00 AM,LAX 11:50 AM,8h 50m,FlyScore: 7.7,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$260 ,EWR 12:40 PM,LAX 6:30 PM,8h 50m,FlyScore: 7.7,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$260 ,EWR 8:30 AM,LAX 2:37 PM,9h 7m,FlyScore: 7.6,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$260 ,EWR 6:15 AM,LAX 12:39 PM,9h 24m,FlyScore: 7.6,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$260 ,EWR 6:15 AM,LAX 1:30 PM,10h 15m,FlyScore: 7.5,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$260 ,EWR 2:45 PM,LAX 10:06 PM,10h 21m,FlyScore: 7.5,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$260 ,EWR 2:45 PM,LAX 10:51 PM,11h 6m,FlyScore: 7.4,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$260 ,EWR 10:12 AM,LAX 6:30 PM,11h 18m,FlyScore: 6.4,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$260 ,EWR 6:15 AM,LAX 2:37 PM,11h 22m,FlyScore: 7.4,3 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
Spirit,$260 ,LGA 9:59 PM,LAX 8:26 AM+1,13h 27m,FlyScore: 4.8,2.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729157-Reviews-Cheap-Flights-Spirit-Airlines#REVIEWS
Spirit,$260 ,LGA 8:35 AM,LAX 8:50 PM,15h 15m,FlyScore: 4.8,2.5 of 5 bubbles,1/6/2018,https://www.tripadvisor.com/Airline_Review-d8729157-Reviews-Cheap-Flights-Spirit-Airlines#REVIEWS
