airline_name,flight_cost,depart_time,arrive_time,flight_duration,flight_flyscore,airline_rating,date,review_url
American,$137 ,EWR 7:10 AM,LAX 12:42 PM,8h 32m,FlyScore: 7.8,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$137 ,EWR 12:50 PM,LAX 6:36 PM,8h 46m,FlyScore: 7.7,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$137 ,EWR 6:20 AM,LAX 12:27 PM,9h 7m,FlyScore: 7.6,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$137 ,EWR 8:30 AM,LAX 2:40 PM,9h 10m,FlyScore: 7.6,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$137 ,EWR 6:20 AM,LAX 1:40 PM,10h 20m,FlyScore: 7.5,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$137 ,EWR 7:10 AM,LAX 2:37 PM,10h 27m,FlyScore: 7.7,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$137 ,EWR 6:20 AM,LAX 2:40 PM,11h 20m,FlyScore: 7.4,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
JetBlue,$139 ,JFK 9:35 PM,LAX 1:02 AM+1,6h 27m,FlyScore: 8.8,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
Alaska,$139 ,JFK 7:00 AM,LAX 10:29 AM,6h 29m,FlyScore: 8.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$139 ,JFK 7:00 AM,LAX 10:29 AM,6h 29m,FlyScore: 8.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
JetBlue,$139 ,JFK 3:25 PM,LAX 7:04 PM,6h 39m,FlyScore: 8.8,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
American,$139 ,JFK 7:00 AM,LAX 10:51 AM,6h 51m,FlyScore: 8.1,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
United,$143 ,LGA 9:06 AM,LAX 3:35 PM,9h 29m,FlyScore: 6.4,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
American,$146 ,JFK 2:55 PM,LAX 8:24 PM,8h 29m,FlyScore: 6.9,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$146 ,JFK 11:06 AM,LAX 6:50 PM,10h 44m,FlyScore: 7.3,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$146 ,JFK 2:55 PM,LAX 10:57 PM,11h 2m,FlyScore: 6.7,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
United,$147 ,LGA 10:35 AM,LAX 3:35 PM,8h 0m,FlyScore: 6.5,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 10:20 AM,LAX 3:24 PM,8h 4m,FlyScore: 6.7,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 4:45 PM,LAX 10:00 PM,8h 15m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 11:00 AM,LAX 4:20 PM,8h 20m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 9:06 AM,LAX 2:28 PM,8h 22m,FlyScore: 6.5,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
American,$147 ,JFK 1:05 PM,LAX 6:36 PM,8h 31m,FlyScore: 7.7,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
United,$147 ,LGA 6:00 AM,LAX 11:33 AM,8h 33m,FlyScore: 7.3,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 11:35 AM,LAX 5:13 PM,8h 38m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 6:00 AM,LAX 11:54 AM,8h 54m,FlyScore: 7.4,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
American,$147 ,JFK 6:00 AM,LAX 12:00 PM,9h 0m,FlyScore: 7.7,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
United,$147 ,LGA 1:55 PM,LAX 7:58 PM,9h 3m,FlyScore: 6.7,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 2:35 PM,LAX 8:40 PM,9h 5m,FlyScore: 7.2,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
American,$147 ,JFK 5:01 PM,LAX 11:07 PM,9h 6m,FlyScore: 7.8,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
United,$147 ,LGA 2:20 PM,LAX 8:36 PM,9h 16m,FlyScore: 6.8,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 10:00 AM,LAX 4:23 PM,9h 23m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 10:35 AM,LAX 5:13 PM,9h 38m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 11:39 AM,LAX 6:28 PM,9h 49m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 1:00 PM,LAX 8:03 PM,10h 3m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 11:00 AM,LAX 6:28 PM,10h 28m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
American,$147 ,JFK 5:01 PM,LAX 12:32 AM+1,10h 31m,FlyScore: 7.7,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
United,$147 ,LGA 10:20 AM,LAX 6:06 PM,10h 46m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 9:06 AM,LAX 5:13 PM,11h 7m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 10:00 AM,LAX 6:15 PM,11h 15m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$147 ,LGA 7:55 AM,LAX 4:23 PM,11h 28m,FlyScore: 6.9,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$149 ,EWR 4:00 PM,LAX 7:09 PM,6h 9m,FlyScore: 8.6,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$157 ,LGA 4:30 PM,LAX 10:00 PM,8h 30m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$157 ,LGA 5:45 AM,LAX 11:36 AM,8h 51m,FlyScore: 6.6,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$157 ,LGA 9:00 AM,LAX 4:20 PM,10h 20m,FlyScore: 6.9,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
United,$157 ,LGA 5:45 AM,LAX 1:50 PM,11h 5m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
American,$159 ,LGA 12:30 PM,LAX 5:40 PM,8h 10m,FlyScore: 7.5,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$159 ,LGA 4:30 PM,LAX 11:07 PM,9h 37m,FlyScore: 7.8,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$159 ,LGA 10:30 AM,LAX 5:40 PM,10h 10m,FlyScore: 7.4,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$159 ,LGA 12:30 PM,LAX 7:42 PM,10h 12m,FlyScore: 7.3,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$159 ,LGA 4:30 PM,LAX 12:32 AM+1,11h 2m,FlyScore: 7.6,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$165 ,LGA 8:30 AM,LAX 5:40 PM,12h 10m,FlyScore: 7.2,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$165 ,LGA 10:30 AM,LAX 7:42 PM,12h 12m,FlyScore: 7.2,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$166 ,EWR 5:00 AM,LAX 10:20 AM,8h 20m,FlyScore: 6.7,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$166 ,EWR 6:30 AM,LAX 12:06 PM,8h 36m,FlyScore: 7.3,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$166 ,EWR 11:40 AM,LAX 5:25 PM,8h 45m,FlyScore: 7.4,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$166 ,LGA 11:30 AM,LAX 5:25 PM,8h 55m,FlyScore: 7.2,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$166 ,LGA 4:45 PM,LAX 10:57 PM,9h 12m,FlyScore: 6.6,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$166 ,LGA 3:59 PM,LAX 10:57 PM,9h 58m,FlyScore: 6.6,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$166 ,LGA 11:30 AM,LAX 6:50 PM,10h 20m,FlyScore: 7.1,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$166 ,LGA 1:00 PM,LAX 8:24 PM,10h 24m,FlyScore: 6.5,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$166 ,LGA 2:30 PM,LAX 10:57 PM,11h 27m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$166 ,LGA 8:35 AM,LAX 5:25 PM,11h 50m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 7:30 AM,LAX 12:42 PM,8h 12m,FlyScore: 7.8,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 2:30 PM,LAX 7:42 PM,8h 12m,FlyScore: 7.5,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,EWR 2:20 PM,LAX 7:42 PM,8h 22m,FlyScore: 7.1,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,EWR 10:15 AM,LAX 3:42 PM,8h 27m,FlyScore: 6.6,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 10:30 AM,LAX 3:57 PM,8h 27m,FlyScore: 7.5,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 6:09 AM,LAX 11:37 AM,8h 28m,FlyScore: 6.6,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 3:30 PM,LAX 9:05 PM,8h 35m,FlyScore: 6.7,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 6:50 AM,LAX 12:27 PM,8h 37m,FlyScore: 7.3,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 2:39 PM,LAX 8:17 PM,8h 38m,FlyScore: 7.6,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 11:00 AM,LAX 4:50 PM,8h 50m,FlyScore: 6.5,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 8:36 AM,LAX 2:40 PM,9h 4m,FlyScore: 7.3,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 8:30 AM,LAX 2:37 PM,9h 7m,FlyScore: 7.8,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 6:00 AM,LAX 12:27 PM,9h 27m,FlyScore: 7.3,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 6:50 AM,LAX 1:40 PM,9h 50m,FlyScore: 7.2,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 7:30 AM,LAX 2:37 PM,10h 7m,FlyScore: 7.7,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,EWR 10:15 AM,LAX 5:24 PM,10h 9m,FlyScore: 6.7,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 8:30 AM,LAX 3:57 PM,10h 27m,FlyScore: 7.3,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 8:36 AM,LAX 4:10 PM,10h 34m,FlyScore: 7.2,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 6:00 AM,LAX 1:40 PM,10h 40m,FlyScore: 7.2,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,EWR 8:30 AM,LAX 4:10 PM,10h 40m,FlyScore: 7.4,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 2:39 PM,LAX 10:21 PM,10h 42m,FlyScore: 7.2,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 6:50 AM,LAX 2:40 PM,10h 50m,FlyScore: 7.1,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 11:00 AM,LAX 6:56 PM,10h 56m,FlyScore: 6.3,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 7:30 AM,LAX 3:57 PM,11h 27m,FlyScore: 7.2,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 10:00 AM,LAX 6:30 PM,11h 30m,FlyScore: 7.5,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 10:30 AM,LAX 7:00 PM,11h 30m,FlyScore: 7.1,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 2:30 PM,LAX 11:07 PM,11h 37m,FlyScore: 7.6,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$167 ,LGA 6:00 AM,LAX 2:40 PM,11h 40m,FlyScore: 7.1,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
Frontier,$168 ,LGA 9:20 AM,LAX 6:14 PM,11h 54m,FlyScore: 4.8,2.5 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729213-Reviews-Cheap-Flights-Frontier-Airlines#REVIEWS
Virgin America,$169 ,EWR 12:30 PM,LAX 3:54 PM,6h 24m,FlyScore: 8.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$169 ,EWR 12:30 PM,LAX 3:54 PM,6h 24m,FlyScore: 8.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$169 ,JFK 1:00 PM,LAX 4:24 PM,6h 24m,FlyScore: 8.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$169 ,JFK 1:00 PM,LAX 4:24 PM,6h 24m,FlyScore: 8.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$169 ,EWR 8:00 AM,LAX 11:33 AM,6h 33m,FlyScore: 8.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$169 ,EWR 8:00 AM,LAX 11:33 AM,6h 33m,FlyScore: 8.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$169 ,JFK 9:00 AM,LAX 12:37 PM,6h 37m,FlyScore: 8.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$169 ,JFK 9:00 AM,LAX 12:37 PM,6h 37m,FlyScore: 8.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$169 ,JFK 4:55 PM,LAX 8:33 PM,6h 38m,FlyScore: 8.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$169 ,JFK 4:55 PM,LAX 8:33 PM,6h 38m,FlyScore: 8.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
United,$169 ,LGA 11:39 AM,LAX 8:03 PM,11h 24m,NA,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729177-Reviews-Cheap-Flights-United-Airlines#REVIEWS
Virgin America,$171 ,EWR 7:20 AM,LAX 3:42 PM,11h 22m,FlyScore: 7.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$171 ,EWR 7:20 AM,LAX 3:42 PM,11h 22m,FlyScore: 7.6,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Frontier,$174 ,LGA 9:20 AM,LAX 11:51 PM,17h 31m,FlyScore: 4.4,2.5 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729213-Reviews-Cheap-Flights-Frontier-Airlines#REVIEWS
Frontier,$174 ,LGA 9:20 AM,LAX 8:39 AM+1,26h 19m,FlyScore: 3.7,2.5 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729213-Reviews-Cheap-Flights-Frontier-Airlines#REVIEWS
American,$175 ,LGA 2:30 PM,LAX 12:32 AM+1,13h 2m,FlyScore: 7.5,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
American,$175 ,LGA 7:30 AM,LAX 5:40 PM,13h 10m,FlyScore: 7.1,3 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
Virgin America,$177 ,EWR 7:20 AM,LAX 5:44 PM,13h 24m,FlyScore: 7.4,4 of 5 bubbles,1/13/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
