airline_name,flight_cost,depart_time,arrive_time,flight_duration,flight_flyscore,airline_rating,date,review_url
Sun Country,$132 ,JFK 11:35 AM,LAX 5:20 PM,8h 45m,FlyScore: 6.9,4 of 5 bubbles,1/9/2018,https://www.tripadvisor.com/Airline_Review-d8700105-Reviews-Cheap-Flights-Sun-Country-Airlines#REVIEWS
Alaska,$135 ,LGA 3:32 PM,LAX 9:59 PM,9h 27m,FlyScore: 6.8,4 of 5 bubbles,1/9/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$135 ,LGA 6:30 AM,LAX 1:48 PM,10h 18m,FlyScore: 6.8,4 of 5 bubbles,1/9/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Delta,,JFK 9:00 PM,LAX 11:56 PM,5h 56m,FlyScore: 8.2,4 of 5 bubbles,1/9/2018,https://www.tripadvisor.com/Airline_Review-d8729060-Reviews-Cheap-Flights-Delta-Air-Lines#REVIEWS
JetBlue,$144 ,JFK 9:35 PM,LAX 1:02 AM+1,6h 27m,FlyScore: 8.8,4 of 5 bubbles,1/9/2018,https://www.tripadvisor.com/Airline_Review-d8729099-Reviews-Cheap-Flights-JetBlue#REVIEWS
Alaska,$144 ,JFK 7:00 AM,LAX 10:29 AM,6h 29m,FlyScore: 8.6,4 of 5 bubbles,1/9/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Virgin America,$144 ,JFK 7:00 AM,LAX 10:29 AM,6h 29m,FlyScore: 8.6,4 of 5 bubbles,1/9/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
American,$144 ,JFK 11:00 AM,LAX 2:34 PM,6h 34m,FlyScore: 8.1,3 of 5 bubbles,1/9/2018,https://www.tripadvisor.com/Airline_Review-d8729020-Reviews-Cheap-Flights-American-Airlines#REVIEWS
Virgin America,$144 ,JFK 9:00 AM,LAX 12:37 PM,6h 37m,FlyScore: 8.6,4 of 5 bubbles,1/9/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
Alaska,$144 ,JFK 9:00 AM,LAX 12:37 PM,6h 37m,FlyScore: 8.6,4 of 5 bubbles,1/9/2018,https://www.tripadvisor.com/Airline_Review-d8729181-Reviews-Cheap-Flights-Virgin-America#REVIEWS
